Symbol,Market,TradingDate,Time,Open,High,Low,Close,Volume,Value
PLX,HOSE,04/03/2019,,46619,48369,46619,48051,3433740,205786380000
PLX,HOSE,05/03/2019,,47653,48210,47017,47256,2693520,161351840000
PLX,HOSE,06/03/2019,,47335,48926,47256,48926,3156200,189878990000
PLX,HOSE,07/03/2019,,48926,49324,48449,48528,1802470,110459640000
PLX,HOSE,08/03/2019,,48051,48926,47892,48131,2534770,153931350000
PLX,HOSE,11/03/2019,,48131,48290,47574,48051,2131290,128438950000
PLX,HOSE,12/03/2019,,48688,49324,48369,49324,2858810,175118400000
PLX,HOSE,13/03/2019,,49324,49960,49006,49165,2346380,145597650000
PLX,HOSE,14/03/2019,,49722,49722,48528,48847,1416870,94448280000
PLX,HOSE,15/03/2019,,48688,49801,48449,49642,2274270,141035650000
PLX,HOSE,18/03/2019,,49642,50358,49085,49722,1714570,107044850000
PLX,HOSE,19/03/2019,,49722,49960,49165,49404,1816150,113127150000
PLX,HOSE,20/03/2019,,49085,49324,48369,49085,1699650,104369320000
PLX,HOSE,21/03/2019,,49324,49483,46142,47335,2115260,127996190000
PLX,HOSE,22/03/2019,,47653,47653,46858,46937,1606140,95167070000
PLX,HOSE,25/03/2019,,46062,46540,45664,46142,1861980,107976810000
PLX,HOSE,26/03/2019,,46858,46858,45744,45903,1212450,70110000000
PLX,HOSE,27/03/2019,,46858,46937,46142,46778,621860,36477000000
PLX,HOSE,28/03/2019,,46460,47494,46142,47335,836530,49471000000
PLX,HOSE,29/03/2019,,47335,47733,47176,47256,1256540,75009000000
PLX,HOSE,01/04/2019,,47494,48528,47494,48528,1200470,72465690000
PLX,HOSE,02/04/2019,,48926,49085,47892,47972,655270,39885450000
PLX,HOSE,03/04/2019,,47972,48608,47892,48369,829910,50439770000
PLX,HOSE,04/04/2019,,48369,48608,48210,48369,608720,37028040000
PLX,HOSE,05/04/2019,,48369,48926,48210,48847,773290,47226580000
PLX,HOSE,08/04/2019,,49324,49881,48926,49801,1412570,87803660000
PLX,HOSE,09/04/2019,,50120,50120,49165,49165,1635520,101777180000
PLX,HOSE,10/04/2019,,48767,49165,48290,48528,830410,50836920000
PLX,HOSE,11/04/2019,,48767,48767,48210,48369,607620,37038570000
PLX,HOSE,12/04/2019,,48131,48608,47972,48528,424050,25753100000
PLX,HOSE,16/04/2019,,47892,48688,47892,48528,775260,47019430000
PLX,HOSE,17/04/2019,,48767,49404,48608,48608,1350850,83402110000
PLX,HOSE,18/04/2019,,48528,48688,47574,48131,538860,32568500000
PLX,HOSE,19/04/2019,,48210,48528,48051,48290,457310,27726060000
PLX,HOSE,22/04/2019,,48210,48688,47892,48131,488510,29611380000
PLX,HOSE,23/04/2019,,48131,49006,48131,48767,757150,46306080000
PLX,HOSE,24/04/2019,,48847,49244,48847,49165,790290,48725810000
PLX,HOSE,25/04/2019,,48688,49085,48688,48926,354690,21800.74
PLX,HOSE,26/04/2019,,48767,49642,48767,49563,1410390,87570060000
PLX,HOSE,02/05/2019,,49960,49960,49324,49722,443010,27662030000
PLX,HOSE,03/05/2019,,49722,49722,49006,49006,332640,20564910000
PLX,HOSE,06/05/2019,,48369,48767,48131,48528,1048040,63907880000
PLX,HOSE,07/05/2019,,48767,49085,48528,48688,417000,25545970000
PLX,HOSE,08/05/2019,,48528,48767,48131,48449,415580,25339110000
PLX,HOSE,09/05/2019,,48449,48688,48131,48210,536070,32593770000
PLX,HOSE,10/05/2019,,48608,49085,48290,48767,327390,19998460000
PLX,HOSE,13/05/2019,,48926,48926,48369,48369,257440,15732620000
PLX,HOSE,14/05/2019,,48369,49642,48369,49642,1070900,66375180000
PLX,HOSE,15/05/2019,,49881,51711,49881,51233,1828520,116986780000
PLX,HOSE,16/05/2019,,51233,51711,50915,51233,837330,54005330000
PLX,HOSE,17/05/2019,,51552,52108,51233,51552,768370,49923000000
PLX,HOSE,20/05/2019,,51552,52904,51313,52665,1066800,69873500000
PLX,HOSE,21/05/2019,,52665,52745,51870,52188,736610,48420490000
PLX,HOSE,22/05/2019,,52427,52904,52188,52745,988930,65260530000
PLX,HOSE,23/05/2019,,52506,53700,51870,53700,1139760,75064000000
PLX,HOSE,24/05/2019,,52904,53302,52108,52506,1466210,97284620000
PLX,HOSE,27/05/2019,,52506,52824,52268,52506,653220,43140000000
PLX,HOSE,28/05/2019,,52824,53620,52427,53620,760700,50600560000
PLX,HOSE,29/05/2019,,53381,53381,52904,53143,534840,35718840000
PLX,HOSE,30/05/2019,,53804,53969,53472,53638,701090,45485410000
PLX,HOSE,31/05/2019,,53390,53472,52065,52231,1037660,66016580000
PLX,HOSE,03/06/2019,,49665,51734,49665,50741,1010070,62039330000
PLX,HOSE,04/06/2019,,51320,51486,50741,51486,385590,23816320000
PLX,HOSE,05/06/2019,,52148,52148,51238,51320,289450,18030110000
PLX,HOSE,06/06/2019,,50079,51569,50079,51072,347040,21292520000
PLX,HOSE,07/06/2019,,51734,51734,50575,51651,329820,20456340000
PLX,HOSE,10/06/2019,,51651,52231,51486,51651,277790,17377520000
PLX,HOSE,11/06/2019,,51403,52065,51403,51651,371780,23231320000
PLX,HOSE,12/06/2019,,51651,51651,51155,51155,276490,17150380000
PLX,HOSE,13/06/2019,,50741,51320,50658,50906,188640,11600400000
PLX,HOSE,14/06/2019,,51238,51403,50824,50824,138480,8564970000
PLX,HOSE,17/06/2019,,51320,51320,50575,50741,204660,12566200000
PLX,HOSE,18/06/2019,,50575,50906,50244,50493,210760,12862450000
PLX,HOSE,19/06/2019,,51320,51320,50658,50906,207820,12794460000
PLX,HOSE,20/06/2019,,51320,51320,50658,50906,207820,12794460000
PLX,HOSE,21/06/2019,,52148,52976,51900,52148,501900,31683100000
PLX,HOSE,24/06/2019,,52148,52148,51486,51734,489060,30568720000
PLX,HOSE,25/06/2019,,51651,51651,51072,51238,589610,36537820000
PLX,HOSE,26/06/2019,,51238,52065,51238,51983,296970,18579800000
PLX,HOSE,27/06/2019,,51817,52065,51238,51238,217100,13499570000
PLX,HOSE,28/06/2019,,51569,51734,49251,49251,597200,36517560000
PLX,HOSE,01/07/2019,,51320,52396,50989,52396,784510,49094220000
PLX,HOSE,02/07/2019,,52479,53224,52396,53141,2425770,155222090000
PLX,HOSE,03/07/2019,,53059,53307,52810,52976,1463210,93809280000
PLX,HOSE,04/07/2019,,52976,53307,52893,53224,1755450,112842750000
PLX,HOSE,05/07/2019,,53472,53555,53224,53390,2258300,145640180000
PLX,HOSE,08/07/2019,,53638,53638,52810,52893,1660650,106309040000
PLX,HOSE,09/07/2019,,52893,53059,52562,52976,1514430,96864280000
PLX,HOSE,10/07/2019,,52893,53141,52810,52976,1606680,102861700000
PLX,HOSE,11/07/2019,,53059,53555,53059,53472,920080,59283000000
PLX,HOSE,12/07/2019,,53638,53638,53307,53390,3474210,224096000000
PLX,HOSE,15/07/2019,,53638,53721,53390,53472,446330,28844000000
PLX,HOSE,16/07/2019,,53390,53472,53059,53224,2151300,138325000000
PLX,HOSE,17/07/2019,,53307,53472,53059,53224,2686790,172768000000
PLX,HOSE,18/07/2019,,53224,53307,53059,53141,2228450,143178000000
PLX,HOSE,19/07/2019,,53141,53307,53059,53059,1465170,93993000000
PLX,HOSE,22/07/2019,,52976,53390,52810,53141,1367300,87596000000
PLX,HOSE,23/07/2019,,53141,53390,53059,53141,1450530,93179000000
PLX,HOSE,24/07/2019,,53390,54797,53390,54631,2628590,172899000000
PLX,HOSE,25/07/2019,,55045,55045,54135,54383,1070900,70405000000
PLX,HOSE,26/07/2019,,54383,54962,54217,54466,859570,56626000000
PLX,HOSE,29/07/2019,,54383,54383,53141,53555,1297120,83952000000
PLX,HOSE,30/07/2019,,53555,54135,53307,53472,878760,56900000000
PLX,HOSE,31/07/2019,,53472,54217,53472,54217,1004830,65389000000
PLX,HOSE,01/08/2019,,53969,54217,53638,53804,525830,34256000000
PLX,HOSE,02/08/2019,,53059,54052,52562,53804,960480,61905000000
PLX,HOSE,05/08/2019,,53804,53804,52231,52231,1319140,84046000000
PLX,HOSE,06/08/2019,,50906,51651,50658,50741,1304750,80461000000
PLX,HOSE,07/08/2019,,50741,51651,50658,51320,797090,49087000000
PLX,HOSE,08/08/2019,,50906,51817,50824,51486,457730,28389000000
PLX,HOSE,09/08/2019,,51486,51734,51320,51486,347730,21666000000
PLX,HOSE,12/08/2019,,51486,51734,51155,51651,383980,23875000000
PLX,HOSE,13/08/2019,,51651,52562,51320,52314,691380,43308000000
PLX,HOSE,14/08/2019,,52396,52645,51651,51651,267530,16845000000
PLX,HOSE,15/08/2019,,50575,51238,50493,50906,462000,28334000000
PLX,HOSE,16/08/2019,,50906,51651,50906,51651,399760,24850000000
PLX,HOSE,19/08/2019,,51651,52148,51651,51817,150370,9412000000
PLX,HOSE,20/08/2019,,51817,51900,51569,51734,689610,43083000000
PLX,HOSE,21/08/2019,,51734,52314,51651,51817,562620,35279000000
PLX,HOSE,22/08/2019,,51983,51983,51734,51817,125060,7828000000
PLX,HOSE,23/08/2019,,52065,52065,51155,51320,192970,12023000000
PLX,HOSE,26/08/2019,,50824,50906,50079,50327,594700,36270000000
PLX,HOSE,27/08/2019,,50493,50741,50079,50658,569790,34746000000
PLX,HOSE,28/08/2019,,50989,50989,50327,50493,279140,17025000000
PLX,HOSE,29/08/2019,,50658,50658,50244,50493,401390,24458000000
PLX,HOSE,30/08/2019,,50658,51155,50575,50906,266590,16388000000
PLX,HOSE,03/09/2019,,50824,50989,50327,50244,191130,11693000000
PLX,HOSE,04/09/2019,,50079,50327,49582,50244,339310,20432000000
PLX,HOSE,05/09/2019,,50327,50658,50244,50493,203850,12434000000
PLX,HOSE,06/09/2019,,50658,50658,50162,50162,121490,7385000000
PLX,HOSE,09/09/2019,,50162,51403,50079,51238,384500,23682000000
PLX,HOSE,10/09/2019,,51238,52065,51238,51320,512930,31915000000
PLX,HOSE,11/09/2019,,51403,51569,50410,50906,151290,9279000000
PLX,HOSE,12/09/2019,,51238,51320,50741,50906,124610,7676000000
PLX,HOSE,13/09/2019,,50493,51569,50493,51155,183100,11303000000
PLX,HOSE,16/09/2019,,52148,52314,51569,51817,485880,30474000000
PLX,HOSE,17/09/2019,,51900,51983,51320,51734,143200,8945000000
PLX,HOSE,18/09/2019,,51651,51651,50658,50741,405970,25009000000
PLX,HOSE,19/09/2019,,50741,50906,50410,50575,216260,13217000000
PLX,HOSE,20/09/2019,,50575,50906,50575,50658,312880,19168000000
PLX,HOSE,23/09/2019,,50658,51155,50658,50989,283030,17405000000
PLX,HOSE,24/09/2019,,50989,50989,50410,50410,356990,21813000000
PLX,HOSE,25/09/2019,,50410,50410,49830,49830,426000,25734000000
PLX,HOSE,26/09/2019,,49830,50162,49665,50162,353370,21295000000
PLX,HOSE,27/09/2019,,49996,50658,49913,50079,338900,20571000000
PLX,HOSE,30/09/2019,,50327,50410,49913,50079,328980,19962000000
PLX,HOSE,01/10/2019,,50079,50410,49830,50162,259680,15712000000
PLX,HOSE,02/10/2019,,50162,50327,49748,49748,318030,19233000000
PLX,HOSE,03/10/2019,,49665,49748,48920,49665,286780,17165000000
PLX,HOSE,04/10/2019,,49251,49251,48009,48009,1596720,93361000000
PLX,HOSE,07/10/2019,,48009,48672,48009,48175,514690,30026000000
PLX,HOSE,08/10/2019,,48175,48340,47927,48258,350280,20359000000
PLX,HOSE,09/10/2019,,48175,48175,47761,47844,391020,22647000000
PLX,HOSE,10/10/2019,,47761,48175,47099,47099,559760,32066000000
PLX,HOSE,11/10/2019,,47182,48423,47182,48423,485200,28019000000
PLX,HOSE,14/10/2019,,48837,49003,48506,48506,242490,14257000000
PLX,HOSE,15/10/2019,,48506,48672,48423,48506,184230,10808000000
PLX,HOSE,16/10/2019,,48506,48589,48009,48092,267570,15584000000
PLX,HOSE,17/10/2019,,48092,48423,47513,47678,251210,14506000000
PLX,HOSE,18/10/2019,,48009,48175,47761,47927,132570,7685000000
PLX,HOSE,21/10/2019,,47430,47927,47430,47595,127700,7353000000
PLX,HOSE,22/10/2019,,47430,47844,47430,47595,113800,6555000000
PLX,HOSE,23/10/2019,,47678,48009,47264,47347,158830,9106000000
PLX,HOSE,24/10/2019,,47347,47595,47347,47595,91820,5264000000
PLX,HOSE,25/10/2019,,47844,47844,47595,47844,79760,4600000000
PLX,HOSE,28/10/2019,,47678,48258,47678,48009,176010,10194000000
PLX,HOSE,29/10/2019,,47844,48506,47844,48258,221780,12916000000
PLX,HOSE,30/10/2019,,48175,49499,48092,49085,440360,26088000000
PLX,HOSE,31/10/2019,,49085,49251,48754,49085,173690,10289000000
PLX,HOSE,01/11/2019,,48837,49251,48423,49168,217150,12874000000
PLX,HOSE,04/11/2019,,49251,49830,49251,49334,415000,24841000000
PLX,HOSE,05/11/2019,,49417,49582,49251,49417,185570,11092000000
PLX,HOSE,06/11/2019,,49417,49417,49003,49003,103730,6161000000
PLX,HOSE,07/11/2019,,49168,49168,48672,48754,265630,15644000000
PLX,HOSE,08/11/2019,,48672,49003,48672,48837,207400,12216000000
PLX,HOSE,11/11/2019,,48837,49168,48672,48920,152130,8990000000
PLX,HOSE,12/11/2019,,48920,49748,48837,49334,695520,41565000000
PLX,HOSE,13/11/2019,,49499,49748,49251,49334,470780,28154000000
PLX,HOSE,14/11/2019,,49334,50079,49334,49748,467570,28099000000
PLX,HOSE,15/11/2019,,49748,49830,49582,49582,253570,15222000000
PLX,HOSE,18/11/2019,,50244,50244,49003,49003,205630,12293000000
PLX,HOSE,19/11/2019,,49334,49665,49003,49665,219050,13064000000
PLX,HOSE,20/11/2019,,49417,49665,49251,49417,306300,18294000000
PLX,HOSE,21/11/2019,,49417,49582,49168,49417,130770,7789000000
PLX,HOSE,22/11/2019,,49251,49417,48175,48340,321550,18961000000
PLX,HOSE,25/11/2019,,48340,48920,48340,48837,271420,15943000000
PLX,HOSE,26/11/2019,,49085,49417,48920,49003,198130,11770000000
PLX,HOSE,27/11/2019,,49085,49168,48506,48506,147990,8712000000
PLX,HOSE,28/11/2019,,48672,48920,47844,48009,133830,7778000000
PLX,HOSE,29/11/2019,,48175,48423,47513,47678,96980,5596000000
PLX,HOSE,02/12/2019,,47844,48092,46933,46933,136100,7745000000
PLX,HOSE,03/12/2019,,46933,46933,46271,46271,225720,12691000000
PLX,HOSE,04/12/2019,,46271,47182,46188,47182,113620,6389000000
PLX,HOSE,05/12/2019,,47182,47182,46602,46602,88040,4991000000
PLX,HOSE,06/12/2019,,47099,47099,46602,46685,19860,1122000000
PLX,HOSE,09/12/2019,,46685,47099,46602,46602,81150,4589000000
PLX,HOSE,10/12/2019,,46602,46602,44947,46023,222890,12406000000
PLX,HOSE,11/12/2019,,46188,46188,44947,45278,208350,11384000000
PLX,HOSE,12/12/2019,,45361,45857,45361,45692,125260,6902000000
PLX,HOSE,13/12/2019,,45774,46106,45692,45857,127970,7092000000
PLX,HOSE,16/12/2019,,46271,46519,45940,46519,120880,6769000000
PLX,HOSE,17/12/2019,,46519,46602,45940,46023,67180,3744000000
PLX,HOSE,18/12/2019,,45774,46023,45774,46023,121920,6764000000
PLX,HOSE,19/12/2019,,46354,46437,45609,45857,60710,3367000000
PLX,HOSE,20/12/2019,,45857,47099,45857,47099,205110,11564000000
PLX,HOSE,23/12/2019,,47099,47430,46354,46437,155940,8799000000
PLX,HOSE,24/12/2019,,46437,46933,46437,46437,88060,4958000000
PLX,HOSE,25/12/2019,,47099,47099,46271,46437,113790,6378000000
PLX,HOSE,26/12/2019,,46271,46437,46188,46271,73400,4105000000
PLX,HOSE,27/12/2019,,46188,46851,46023,46685,68050,3815000000
PLX,HOSE,30/12/2019,,46933,46933,46271,46354,102990,5778000000
PLX,HOSE,31/12/2019,,46685,46685,45940,46354,75980,4239000000
PLX,HOSE,02/01/2020,,46437,47264,45857,46768,380760,21468000000
PLX,HOSE,03/01/2020,,46851,48092,46851,47264,586600,33607000000
PLX,HOSE,06/01/2020,,48009,48009,47264,47430,497990,28694000000
PLX,HOSE,07/01/2020,,47595,47595,46685,46768,290780,16497000000
PLX,HOSE,08/01/2020,,47182,47182,46023,46106,237220,13353000000
PLX,HOSE,09/01/2020,,46106,46602,46106,46519,128140,7185000000
PLX,HOSE,10/01/2020,,46519,46768,46106,46106,135340,7560000000
PLX,HOSE,13/01/2020,,46106,46519,46023,46271,166780,9306000000
PLX,HOSE,14/01/2020,,46188,46188,45692,45940,94530,5252000000
PLX,HOSE,15/01/2020,,45940,45940,45278,45857,176290,9729000000
PLX,HOSE,16/01/2020,,45940,46437,45692,46106,176180,9815000000
PLX,HOSE,17/01/2020,,46354,47016,46354,46519,128190,7203000000
PLX,HOSE,20/01/2020,,46519,46685,46106,46354,265570,14884000000
PLX,HOSE,21/01/2020,,46685,47182,46602,47099,605240,34415000000
PLX,HOSE,22/01/2020,,47099,47761,47099,47430,392620,22504000000
PLX,HOSE,30/01/2020,,46354,47016,45857,45857,314560,17594000000
PLX,HOSE,31/01/2020,,46106,46106,43871,43871,672920,36176000000
PLX,HOSE,03/02/2020,,41015,42546,40808,42215,534210,26678000000
PLX,HOSE,04/02/2020,,42877,43043,41387,41967,578180,29210000000
PLX,HOSE,05/02/2020,,42050,43043,42050,42629,186410,9573000000
PLX,HOSE,06/02/2020,,42629,43291,42381,43043,547380,28406000000
PLX,HOSE,07/02/2020,,43291,43457,42795,42877,345610,18003000000
PLX,HOSE,10/02/2020,,42463,42877,41967,42712,357180,18344000000
PLX,HOSE,11/02/2020,,42712,43705,42629,43705,427820,22370000000
PLX,HOSE,12/02/2020,,43705,43953,43705,43788,637550,33708000000
PLX,HOSE,13/02/2020,,43705,44533,43705,44119,506100,26965000000
PLX,HOSE,14/02/2020,,44119,44450,44036,44119,612290,32656000000
PLX,HOSE,17/02/2020,,44119,44202,43622,43953,371440,19667000000
PLX,HOSE,18/02/2020,,43871,43871,43540,43705,254370,13405000000
PLX,HOSE,19/02/2020,,43788,44119,43705,43788,337410,17881000000
PLX,HOSE,20/02/2020,,44119,44284,43953,44036,292760,15576000000
PLX,HOSE,21/02/2020,,44202,44202,43705,43705,288010,15270000000
PLX,HOSE,24/02/2020,,42629,43043,41636,41884,441450,22524000000
PLX,HOSE,25/02/2020,,41718,42215,41470,42050,282590,14285000000
PLX,HOSE,26/02/2020,,41967,41967,41470,41470,290260,14595000000
PLX,HOSE,27/02/2020,,41470,42381,41470,42381,238530,12139000000
PLX,HOSE,28/02/2020,,41553,43126,41553,42712,290640,14900000000
PLX,HOSE,02/03/2020,,42712,42712,42050,42050,135280,6908000000
PLX,HOSE,03/03/2020,,42215,42629,41636,41636,241940,12292000000
PLX,HOSE,04/03/2020,,41636,41884,41553,41636,149030,7502000000
PLX,HOSE,05/03/2020,,41967,42050,41636,41636,165440,8361000000
PLX,HOSE,06/03/2020,,41553,41553,41056,41139,167080,8322000000
PLX,HOSE,09/03/2020,,38283,39732,38283,38283,262470,12141000000
PLX,HOSE,10/03/2020,,35635,37249,35635,36255,518640,22550000000
PLX,HOSE,11/03/2020,,37083,37083,33731,33855,385470,16199000000
PLX,HOSE,12/03/2020,,33110,33110,31496,31496,462780,17678000000
PLX,HOSE,13/03/2020,,29302,31454,29302,29923,845640,30105000000
PLX,HOSE,16/03/2020,,30047,31620,30047,30461,632180,23442000000
PLX,HOSE,17/03/2020,,30627,32572,30213,32572,535980,20478000000
PLX,HOSE,18/03/2020,,33855,34848,33110,34848,880510,36676000000
PLX,HOSE,19/03/2020,,34517,34600,33193,33193,510280,20684000000
PLX,HOSE,20/03/2020,,33938,34352,33193,33607,381290,15492000000
PLX,HOSE,23/03/2020,,32365,32779,31289,31289,585750,22332000000
PLX,HOSE,24/03/2020,,31289,31372,29302,31041,1147220,41715000000
PLX,HOSE,25/03/2020,,31868,33193,31868,33193,469810,18638000000
PLX,HOSE,26/03/2020,,33110,33938,32282,32655,418920,16745000000
PLX,HOSE,27/03/2020,,32282,32779,31537,32696,713230,27887000000
PLX,HOSE,30/03/2020,,30602,32651,30602,31213,728950,26248000000
PLX,HOSE,31/03/2020,,31387,32651,30951,31823,383160,14030000000
PLX,HOSE,01/04/2020,,31823,34003,31387,33916,595360,22772000000
PLX,HOSE,03/04/2020,,35049,35223,34264,34787,851510,33888000000
PLX,HOSE,06/04/2020,,35572,35790,34787,34962,1924660,77637000000
PLX,HOSE,07/04/2020,,34090,34351,33218,33872,1194700,46426000000
PLX,HOSE,08/04/2020,,33480,33828,33131,33480,941540,36071000000
PLX,HOSE,09/04/2020,,34003,35746,34003,34831,1852940,73930000000
PLX,HOSE,10/04/2020,,34962,36182,34526,35528,1638300,66357000000
PLX,HOSE,13/04/2020,,35659,36095,35180,35180,1328310,54356000000
PLX,HOSE,14/04/2020,,35180,35180,34003,34526,1122090,44405000000
PLX,HOSE,15/04/2020,,34526,35267,34133,34787,1210150,48055000000
PLX,HOSE,16/04/2020,,34875,36095,34744,35746,1953570,79713000000
PLX,HOSE,17/04/2020,,36270,36313,35703,36095,1594470,65794000000
PLX,HOSE,20/04/2020,,36095,38449,36095,38275,2466850,105163000000
PLX,HOSE,21/04/2020,,36182,37403,35616,35616,2649020,109584000000
PLX,HOSE,22/04/2020,,34003,35572,33828,35485,1125610,44999000000
PLX,HOSE,23/04/2020,,36270,36270,35310,35485,1233190,50671000000
PLX,HOSE,24/04/2020,,35746,36182,35398,36052,1013640,41473000000
PLX,HOSE,27/04/2020,,36052,36052,35005,35049,1028030,41848000000
PLX,HOSE,28/04/2020,,35049,35310,34046,34613,1226410,48232000000
PLX,HOSE,29/04/2020,,34613,35398,34613,35136,707440,28402000000
PLX,HOSE,04/05/2020,,36052,36052,34875,34962,883050,35732000000
PLX,HOSE,05/05/2020,,34439,35441,34439,35223,545090,21923000000
PLX,HOSE,06/05/2020,,35921,36880,35659,36575,1700870,70628000000
PLX,HOSE,07/05/2020,,36618,36967,36270,36662,1269830,53404000000
PLX,HOSE,08/05/2020,,36793,39190,36793,38188,2375610,103758000000
PLX,HOSE,11/05/2020,,38362,38798,38057,38624,1344010,59306000000
PLX,HOSE,12/05/2020,,38624,40106,37839,39713,1799500,80605000000
PLX,HOSE,13/05/2020,,39713,40542,38885,39801,1755200,79910000000
PLX,HOSE,14/05/2020,,39757,39931,39103,39757,995730,45366000000
PLX,HOSE,15/05/2020,,40019,40062,38842,38972,1121230,50633000000
PLX,HOSE,18/05/2020,,38798,39670,38798,39539,851610,38383000000
PLX,HOSE,19/05/2020,,41414,41414,40367,40803,1378600,64600000000
PLX,HOSE,20/05/2020,,40193,40847,40193,40847,738990,34475000000
PLX,HOSE,21/05/2020,,40978,41414,40542,40978,936140,44030000000
PLX,HOSE,22/05/2020,,40890,40890,40280,40454,795930,37065000000
PLX,HOSE,25/05/2020,,40454,40803,39670,40411,625220,28962000000
PLX,HOSE,26/05/2020,,40978,40978,40454,40890,626270,29218000000
PLX,HOSE,27/05/2020,,40978,41544,40890,40890,958690,45243000000
PLX,HOSE,28/05/2020,,40890,40978,40585,40803,458950,21502000000
PLX,HOSE,29/05/2020,,40803,40847,40149,40237,806010,37324000000
PLX,HOSE,01/06/2020,,40237,40716,40237,40367,817190,37855000000
PLX,HOSE,02/06/2020,,40803,41065,40237,40454,1306180,60848000000
PLX,HOSE,03/06/2020,,40890,40978,40542,40716,508870,23762000000
PLX,HOSE,04/06/2020,,40978,41326,40890,41108,868580,40932000000
PLX,HOSE,05/06/2020,,41152,41152,39583,40978,586880,27539000000
PLX,HOSE,08/06/2020,,41326,41937,41239,41849,1541960,73736000000
PLX,HOSE,09/06/2020,,41849,41937,41326,41588,670760,32005000000
PLX,HOSE,10/06/2020,,41501,41588,40629,41414,624750,29480000000
PLX,HOSE,11/06/2020,,41849,41849,38711,38711,997810,46851000000
PLX,HOSE,12/06/2020,,37403,39408,37403,39408,1063220,46889000000
PLX,HOSE,15/06/2020,,39670,39670,38188,38362,638070,28331000000
PLX,HOSE,16/06/2020,,38449,39408,38449,38624,1056690,47101000000
PLX,HOSE,17/06/2020,,38624,39975,38624,39888,2149680,96647000000
PLX,HOSE,18/06/2020,,39757,41152,39757,40716,1266690,58937000000
PLX,HOSE,19/06/2020,,41152,41152,40019,40106,1795970,82776000000
PLX,HOSE,22/06/2020,,40106,40367,39321,40106,1997120,91448000000
PLX,HOSE,23/06/2020,,40019,40542,39321,40324,2106770,96602000000
PLX,HOSE,24/06/2020,,40324,40324,39583,40019,1882350,86412000000
PLX,HOSE,25/06/2020,,39583,40019,39060,39975,1579880,71875000000
PLX,HOSE,26/06/2020,,40106,40280,39495,39931,1794130,81997000000
PLX,HOSE,29/06/2020,,39801,39801,38580,38798,2141710,96180000000
PLX,HOSE,30/06/2020,,38798,39408,38362,38842,1473030,65513000000
PLX,HOSE,01/07/2020,,38885,39408,38362,39321,1510610,67188000000
PLX,HOSE,02/07/2020,,39583,39757,38754,39670,1347150,60581000000
